Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Metrics/EpNegLogScore,Metrics/EpProbSafe,Metrics/EpNormNegLogScore,Metrics/LagrangeCostLimit,Time/UpdateClassifier,Classifier/TrainLoss,Classifier/ValidLoss,Classifier/ValidAccuracy,Classifier/ValidPrecision,Classifier/ValidRecall,Classifier/NewDataValidLoss,Classifier/NewDataValidAccuracy,Classifier/NewDataValidPrecision,Classifier/NewDataValidRecall,Classifier/NumRetrainTrajs,Classifier/NumRetrainQueries,Classifier/TrajAbsCV,Classifier/TrajAbsCV/Min,Classifier/TrajAbsCV/Max,Classifier/TrajAbsCV/Std,Value/AdvC
-15.447092056274414,0.0,29.0,0.0,-0.5810235142707825,10.598496437072754,1.0,0.8596094250679016,0.8596094250679016,0.8596094250679016,0.5814493298530579,0.0004987500142306089,0.13534048199653625,300.0,0.3959157168865204,0.3959157168865204,-0.06325334310531616,1.0750253200531006,1.0750253200531006,-0.8916254639625549,nan,nan,0.32109978795051575,0.793264627456665,0.7335336208343506,0.05941605567932129,0.7930166721343994,378.302490234375,1.0,1.0,1.0,0.0,0.13650640845298767,0.8724092245101929,0.2863047122955322,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.009536496363580227
-17.35943031311035,0.0,25.571428298950195,1.0,-0.5802910327911377,0.9419794678688049,1.0,0.9341616630554199,0.9341616630554199,0.9341616630554199,0.0973224863409996,0.0004975000047124922,0.13543973863124847,600.0,0.1519254744052887,-0.2439902424812317,0.15895847976207733,1.6859210729599,0.6108957529067993,-1.0059770345687866,nan,nan,0.053000155836343765,1.8308355808258057,0.9608874320983887,0.05537056922912598,1.0163960456848145,295.1606750488281,1.0,1.0,1.0,0.0,0.1572510302066803,0.8547884821891785,0.6628421545028687,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.0262818094342947
-16.697080612182617,0.0,25.230770111083984,2.0,-0.5796170234680176,0.8805923461914062,1.0,0.9328413009643555,0.9328413009643555,0.9328413009643555,0.07641966640949249,0.0004962499951943755,0.13553114235401154,900.0,0.051990579813718796,-0.0999348945915699,-0.16755777597427368,1.1067540645599365,-0.5791670083999634,-1.971015214920044,nan,nan,-0.23137550055980682,2.9244134426116943,1.022139310836792,0.05169200897216797,1.0738880634307861,279.3588562011719,1.0,1.0,1.0,0.0,0.15659888088703156,0.8555208444595337,0.4034915566444397,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.05678075924515724
-16.692398071289062,0.0,25.375,3.0,-0.5789262652397156,0.4065040946006775,1.0,0.9961484670639038,0.9961484670639038,0.9961484670639038,0.05519412085413933,0.0004949999856762588,0.13562479615211487,1200.0,0.06702924519777298,0.015038665384054184,0.07372664660215378,0.8857189416885376,-0.22103512287139893,-2.520813465118408,nan,nan,-0.13735733926296234,3.929577350616455,0.9136247634887695,0.07169246673583984,0.9854350090026855,304.4342346191406,1.0,1.0,1.0,0.0,0.15015622973442078,0.8610513806343079,0.1747787594795227,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.046981487423181534
-16.07259178161621,0.0,24.454545974731445,4.0,-0.5779269337654114,0.3316275179386139,1.0,0.9639062881469727,0.9639062881469727,0.9639062881469727,0.04785047844052315,0.0004937499761581421,0.13576039671897888,1500.0,0.022420313209295273,-0.04460893198847771,-0.06479305773973465,0.8936102986335754,0.007891356945037842,-2.5857179164886475,nan,nan,-0.14230677485466003,5.036394119262695,1.02378511428833,0.06467628479003906,1.0885429382324219,275.5978698730469,1.0,1.0,1.0,0.0,0.1420706808567047,0.8680234551429749,-0.07182815670967102,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.043124567717313766
-16.204526901245117,0.0,24.639999389648438,5.0,-0.5773237347602844,0.4617496728897095,1.0,0.9858182668685913,0.9858182668685913,0.9858182668685913,0.0744129866361618,0.0004925000248476863,0.1358422040939331,1800.0,0.059607841074466705,0.03718752786517143,0.013184303417801857,0.909866988658905,0.01625669002532959,-2.4381864070892334,nan,nan,0.024496447294950485,6.0202226638793945,0.9148709774017334,0.04907417297363281,0.9640119075775146,311.19970703125,1.0,1.0,1.0,0.0,0.1421470046043396,0.8679223656654358,-0.05982612073421478,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.006889217998832464
-16.282148361206055,0.0,24.769229888916016,6.0,-0.5769321918487549,0.09769926965236664,1.0,0.9856654405593872,0.9856654405593872,0.9856654405593872,0.03465968742966652,0.0004912500153295696,0.13589540123939514,2100.0,0.04179100692272186,-0.017816834151744843,-0.1003100797533989,0.7532207369804382,-0.1566462516784668,-2.592405080795288,nan,nan,0.11851150542497635,6.900440216064453,0.8096234798431396,0.05345630645751953,0.8631398677825928,347.56842041015625,1.0,1.0,1.0,0.0,0.14424994587898254,0.866130530834198,0.0031902194023132324,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.02745688147842884
-16.167268753051758,0.0,24.629629135131836,7.0,-0.5764442086219788,0.29856160283088684,1.0,1.0038284063339233,1.0038284063339233,1.0038284063339233,0.03255157917737961,0.0004900000058114529,0.13596177101135254,2400.0,0.0012165248626843095,-0.04057448206003755,0.17146502435207367,0.8309532999992371,0.07773256301879883,-2.307931661605835,nan,nan,0.09977535903453827,7.749574661254883,0.7721693515777588,0.05732560157775879,0.8295679092407227,361.6342468261719,1.0,1.0,1.0,0.0,0.14420375227928162,0.8661535978317261,0.0017093420028686523,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.10432429611682892
-16.62855339050293,0.0,24.66666603088379,8.0,-0.5759879350662231,0.16231514513492584,1.0,1.000111699104309,1.000111699104309,1.000111699104309,0.05417080223560333,0.0004887499962933362,0.1360238790512085,2700.0,0.023206358775496483,0.021989833912812173,-0.09569919109344482,0.8366172909736633,0.0056639909744262695,-2.470503091812134,nan,nan,-0.004413587506860495,8.674640655517578,0.8562366962432861,0.049814462661743164,0.9061195850372314,331.0823059082031,1.0,1.0,1.0,0.0,0.14576059579849243,0.8647781610488892,0.04696406424045563,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.01681634597480297
-16.55154800415039,0.0,24.657142639160156,9.0,-0.5757235884666443,0.06397201865911484,1.0,0.9990720748901367,0.9990720748901367,0.9990720748901367,0.052986323833465576,0.00048749998677521944,0.13605996966362,3000.0,0.0872739851474762,0.06406762637197971,0.002605329966172576,0.8322677612304688,-0.00434952974319458,-2.5938849449157715,nan,nan,-0.20933619141578674,9.616388320922852,0.8721356391906738,0.05271792411804199,0.9249138832092285,324.35467529296875,1.0,1.0,1.0,0.0,0.1458415985107422,0.8646599054336548,0.0461282916367054,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.02637532167136669
