Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Metrics/EpNegLogScore,Metrics/EpProbSafe,Metrics/EpNormNegLogScore,Metrics/LagrangeCostLimit,Time/UpdateClassifier,Classifier/TrainLoss,Classifier/ValidLoss,Classifier/ValidAccuracy,Classifier/ValidPrecision,Classifier/ValidRecall,Classifier/NewDataValidLoss,Classifier/NewDataValidAccuracy,Classifier/NewDataValidPrecision,Classifier/NewDataValidRecall,Classifier/NumRetrainTrajs,Classifier/NumRetrainQueries,Classifier/TrajAbsCV,Classifier/TrajAbsCV/Min,Classifier/TrajAbsCV/Max,Classifier/TrajAbsCV/Std,Value/AdvC
1.5891234874725342,0.0,40.0,0.0,-0.08121150732040405,0.020952992141246796,1.0,1.0153254270553589,1.0153254270553589,1.0153254270553589,0.015325427055358887,0.00029850000282749534,0.22309669852256775,40.0,-0.11107852309942245,-0.11107852309942245,0.27931252121925354,0.2176884412765503,0.2176884412765503,-0.23692169785499573,nan,nan,0.2552335560321808,19.08234405517578,19.05963897705078,0.02233719825744629,19.082094192504883,2.0962061882019043,1.0,1.0,1.0,0.0,0.17953704297542572,0.835657000541687,0.17953704297542572,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0628504827618599
4.750156402587891,0.0,40.0,1.0,-0.08190517127513885,0.02096010372042656,4.0,0.9996771216392517,0.9996771216392517,0.9996771216392517,0.037642329931259155,0.0002969999914057553,0.22294200956821442,80.0,0.054404884576797485,0.16548340767621994,0.04493064433336258,0.20152465999126434,-0.01616378128528595,-0.3717087209224701,nan,nan,0.42658933997154236,37.82853698730469,18.680601119995117,0.046298980712890625,18.727008819580078,2.1359524726867676,1.0,1.0,1.0,0.0,0.18748441338539124,0.8290681838989258,0.44332191348075867,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.1451651155948639
5.174717426300049,0.0,40.0,2.0,-0.0830271914601326,0.02833547070622444,3.0,0.9754834771156311,0.9754834771156311,0.9754834771156311,0.0544639527797699,0.0002955000090878457,0.22269199788570404,120.0,-0.13328303396701813,-0.1876879185438156,-0.30846381187438965,0.3958408832550049,0.19431622326374054,-0.12306137382984161,nan,nan,0.2507913112640381,56.472984313964844,18.587974548339844,0.03739571571350098,18.625471115112305,2.147596836090088,1.0,1.0,1.0,0.0,0.1877337247133255,0.8288528323173523,0.312168687582016,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.2004622220993042
4.955279350280762,0.0,40.0,3.0,-0.08387027680873871,0.029087981209158897,4.0,0.9914793968200684,0.9914793968200684,0.9914793968200684,0.02659427747130394,0.00029399999766610563,0.2225043922662735,160.0,-0.0832912027835846,0.04999183118343353,0.17789795994758606,0.177704319357872,-0.21813656389713287,-0.0972362607717514,nan,nan,0.09656262397766113,75.30098724365234,18.76201057434082,0.047310829162597656,18.809410095214844,2.1265952587127686,1.0,1.0,1.0,0.0,0.18719059228897095,0.8292990922927856,0.1933915913105011,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.1946166455745697
5.0975565910339355,0.0,40.0,4.0,-0.0845731720328331,0.032640352845191956,5.0,1.022661566734314,1.022661566734314,1.022661566734314,0.03848991543054581,0.0002924999862443656,0.22234809398651123,200.0,-0.09376209229230881,-0.010470889508724213,0.4642806053161621,0.08981066942214966,-0.08789364993572235,0.09237577021121979,nan,nan,0.1862821727991104,94.36405181884766,18.987979888916016,0.05630850791931152,19.04436683654785,2.100358724594116,1.0,1.0,1.0,0.0,0.18945518136024475,0.8274289965629578,0.33588099479675293,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.08905496448278427
4.755563259124756,0.0,40.0,5.0,-0.08509869873523712,0.019693957641720772,5.0,0.9859470129013062,0.9859470129013062,0.9859470129013062,0.04244854301214218,0.000291000003926456,0.2222311794757843,240.0,-0.03786272555589676,0.05589936673641205,-0.27722740173339844,0.20545482635498047,0.11564415693283081,-0.17799600958824158,nan,nan,0.3333420157432556,112.9776611328125,18.544950485229492,0.05009579658508301,18.59511375427246,2.1511027812957764,1.0,1.0,1.0,0.0,0.1915903240442276,0.8256704807281494,0.4578291177749634,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.38228678703308105
4.076197147369385,0.0,40.0,6.0,-0.08543215692043304,0.024144653230905533,4.0,1.015854835510254,1.015854835510254,1.015854835510254,0.02262134477496147,0.0002894999925047159,0.2221570611000061,280.0,0.10074503719806671,0.13860776275396347,-0.07619929313659668,0.12425876408815384,-0.08119606226682663,0.0637117475271225,nan,nan,0.3373508155345917,131.6504364013672,18.607906341552734,0.046109676361083984,18.654083251953125,2.1443026065826416,1.0,1.0,1.0,0.0,0.19340874254703522,0.8241749405860901,0.5482898354530334,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.10642747581005096
4.111116886138916,0.0,40.0,7.0,-0.08534450829029083,0.024123553186655045,5.0,1.0311405658721924,1.0311405658721924,1.0311405658721924,0.06146889925003052,0.0002880000101868063,0.22217664122581482,320.0,-0.0894508957862854,-0.1901959329843521,-0.10239686071872711,0.05744407698512077,-0.06681468710303307,0.0676385909318924,nan,nan,0.1328202486038208,150.38168334960938,18.663881301879883,0.05011487007141113,18.714065551757812,2.13742995262146,1.0,1.0,1.0,0.0,0.19525837898254395,0.8226580619812012,0.6415923833847046,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.019331252202391624
4.348153114318848,0.0,40.0,8.0,-0.08463490009307861,0.029895087704062462,3.0,1.0044265985488892,1.0044265985488892,1.0044265985488892,0.0204723309725523,0.00028649999876506627,0.2223343700170517,360.0,0.0599188506603241,0.1493697464466095,0.2042553424835205,0.07908997684717178,0.02164589986205101,0.0252467580139637,nan,nan,-0.155101016163826,169.15150451660156,18.71611785888672,0.03641057014465332,18.752595901489258,2.13303804397583,1.0,1.0,1.0,0.0,0.1947420984506607,0.8230798244476318,0.5244133472442627,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0288056842982769
3.9133377075195312,0.0,40.0,9.0,-0.08447687327861786,0.021250462159514427,2.0,1.0080649852752686,1.0080649852752686,1.0080649852752686,0.03550786152482033,0.0002849999873433262,0.22236943244934082,400.0,-0.05628786236047745,-0.11620671302080154,0.2733757197856903,0.0916043370962143,0.012514360249042511,-0.03381240367889404,nan,nan,-0.27174103260040283,188.0781707763672,18.881591796875,0.02740621566772461,18.90908432006836,2.1153855323791504,1.0,1.0,1.0,0.0,0.19328144192695618,0.8242875337600708,0.34132546186447144,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.08764554560184479
