Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Metrics/EpNegLogScore,Metrics/EpProbSafe,Metrics/EpNormNegLogScore,Metrics/LagrangeCostLimit,Time/UpdateClassifier,Classifier/TrainLoss,Classifier/ValidLoss,Classifier/ValidAccuracy,Classifier/ValidPrecision,Classifier/ValidRecall,Classifier/NewDataValidLoss,Classifier/NewDataValidAccuracy,Classifier/NewDataValidPrecision,Classifier/NewDataValidRecall,Classifier/NumRetrainTrajs,Classifier/NumRetrainQueries,Classifier/TrajAbsCV,Classifier/TrajAbsCV/Min,Classifier/TrajAbsCV/Max,Classifier/TrajAbsCV/Std,Value/AdvC
0.526642918586731,0.0,27.399999618530273,0.0,-0.5806806087493896,3.699665069580078,1.0,0.8449929356575012,0.8449929356575012,0.8449929356575012,0.33208420872688293,0.0004987500142306089,0.1353868693113327,300.0,0.1979084014892578,0.1979084014892578,0.22037215530872345,1.3213627338409424,1.3213627338409424,0.4122764468193054,nan,nan,0.25453871488571167,2.0718960762023926,2.018821954727173,0.05273866653442383,2.071636915206909,144.81304931640625,1.0,1.0,1.0,0.0,0.2145707607269287,0.8085811734199524,0.4220984876155853,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.033932000398635864
1.8321456909179688,0.0,25.428571701049805,1.0,-0.5795594453811646,0.26542624831199646,1.0,0.9985788464546204,0.9985788464546204,0.9985788464546204,0.039781082421541214,0.0004975000047124922,0.13553877174854279,600.0,0.0750943198800087,-0.12281408160924911,-0.06908827275037766,3.8968558311462402,2.575493097305298,-0.08740445971488953,nan,nan,0.12871243059635162,4.29801607131958,2.1502695083618164,0.05495738983154297,2.205559253692627,136.0199737548828,1.0,1.0,1.0,0.0,0.19858792424201965,0.8222512602806091,0.1668717861175537,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.03525228798389435
2.2009408473968506,0.0,25.29032325744629,2.0,-0.5797799825668335,0.21864375472068787,1.0,0.9879345893859863,0.9879345893859863,0.9879345893859863,0.02357151359319687,0.0004962499951943755,0.13550886511802673,900.0,0.028343966230750084,-0.046750353649258614,0.09146180748939514,2.9936578273773193,-0.9031980037689209,0.4027304947376251,nan,nan,0.2032155841588974,6.1745100021362305,1.7934184074401855,0.05907082557678223,1.8526766300201416,161.92794799804688,1.0,1.0,1.0,0.0,0.19647592306137085,0.8240164518356323,0.1201976090669632,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.004267968237400055
2.314279556274414,0.0,24.85714340209961,3.0,-0.5802072286605835,0.1531161218881607,1.0,0.9983125925064087,0.9983125925064087,0.9983125925064087,0.01628427952528,0.0004949999856762588,0.13545097410678864,1200.0,0.042249299585819244,0.01390533335506916,0.08715622872114182,2.4839606285095215,-0.5096971988677979,-0.03331247344613075,nan,nan,0.2791406214237213,8.136475563049316,1.885843276977539,0.05182480812072754,1.9378888607025146,154.80767822265625,1.0,1.0,1.0,0.0,0.19159504771232605,0.8281029462814331,0.057859618216753006,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.05724513158202171
2.427555799484253,0.0,25.719999313354492,4.0,-0.5803073644638062,0.15781457722187042,1.0,0.9750755429267883,0.9750755429267883,0.9750755429267883,0.02652110531926155,0.0004937499761581421,0.13543739914894104,1500.0,0.02169065736234188,-0.020558642223477364,-0.005204417277127504,2.469296932220459,-0.0146636962890625,-0.1530633270740509,nan,nan,0.08583428710699081,10.058923721313477,1.8464879989624023,0.0523524284362793,1.89890718460083,157.98565673828125,1.0,1.0,1.0,0.0,0.1974261850118637,0.8229276537895203,0.07615774869918823,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.018925677984952927
2.9432382583618164,0.0,26.18000030517578,5.0,-0.5809290409088135,0.22001460194587708,1.0,0.9910910725593567,0.9910910725593567,0.9910910725593567,0.044246647506952286,0.0004925000248476863,0.1353532373905182,1800.0,0.028051426634192467,0.006360769271850586,-0.0860733613371849,3.133726119995117,0.6644291877746582,-0.44095879793167114,nan,nan,0.1670943945646286,11.716377258300781,1.5872516632080078,0.050380706787109375,1.637697458267212,183.18409729003906,1.0,1.0,1.0,0.0,0.19915641844272614,0.8212840557098389,0.11808423697948456,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.06637809425592422
3.4215915203094482,0.0,26.65999984741211,6.0,-0.5816613435745239,0.13857467472553253,1.0,1.009497880935669,1.009497880935669,1.009497880935669,0.02937285415828228,0.0004912500153295696,0.1352541148662567,2100.0,0.0848011001944542,0.056749673560261726,-0.1108507588505745,4.501338005065918,1.3676118850708008,0.16977308690547943,nan,nan,0.1390860378742218,13.484759330749512,1.6964573860168457,0.05073094367980957,1.7472796440124512,171.69558715820312,1.0,1.0,1.0,0.0,0.20272144675254822,0.8181664943695068,0.14653825759887695,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.062436092644929886
3.6666934490203857,0.0,26.040000915527344,7.0,-0.5819146037101746,0.17665286362171173,1.0,1.0029628276824951,1.0029628276824951,1.0029628276824951,0.02507660910487175,0.0004900000058114529,0.13521988689899445,2400.0,0.0686800628900528,-0.016121037304401398,-0.1708640158176422,3.039092779159546,-1.462245225906372,0.42340949177742004,nan,nan,0.17596295475959778,15.434840202331543,1.8751556873321533,0.04894089698791504,1.924166202545166,155.9117431640625,1.0,1.0,1.0,0.0,0.19818437099456787,0.8222479224205017,0.07304282486438751,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.10645847022533417
3.8830726146698,0.0,26.920000076293945,8.0,-0.5819342732429504,0.14764003455638885,1.0,0.9702180624008179,0.9702180624008179,0.9702180624008179,0.03874291479587555,0.0004887499962933362,0.13521727919578552,2700.0,0.011569415219128132,-0.057110647670924664,0.06760496646165848,2.532731533050537,-0.5063612461090088,0.13448898494243622,nan,nan,0.21854600310325623,17.564210891723633,2.0575931072235107,0.051259517669677734,2.108926773071289,142.2524871826172,1.0,1.0,1.0,0.0,0.2059316635131836,0.8156196475028992,0.15732276439666748,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.06072438880801201
4.385186672210693,0.0,25.299999237060547,9.0,-0.5820990800857544,0.14491786062717438,1.0,0.9842279553413391,0.9842279553413391,0.9842279553413391,0.03490101918578148,0.00048749998677521944,0.1351950764656067,3000.0,0.02156957983970642,0.010000164620578289,-0.0757535994052887,3.9377670288085938,1.4050354957580566,0.39432409405708313,nan,nan,0.16688679158687592,19.504104614257812,1.8665831089019775,0.05509614944458008,1.9217510223388672,156.1077117919922,1.0,1.0,1.0,0.0,0.19539256393909454,0.825055718421936,0.013812465593218803,-0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.05027544125914574
